X,Y,region,sh,rs,rp,description,lane,type,equipmentcurrent,accepteddays,siteref,sitetype,percentheavy,aadt5yearsago,aadt4yearsago,aadt3yearsago,aadt2yearsago,aadt1yearago,OBJECTID
1752193.9777,5917993.3498,02 - Auckland,16,0,8.0,SH16 Great Nth Rd Off Ramp to Southwestern Off Ramp WB - Virtual,Inc,Virtual,Virtual,,01617008,Virtual,4.1,44226.0,44671.0,50027.0,52098.0,53416.0,114
1751362.0976,5917975.6834,02 - Auckland,16,0,8.85000038146973,SH16 Great North Rd On Ramp to Southwestern On Ramp WB - Virtual,Inc,Virtual,Virtual,,01618008,Virtual,4.1,37294.0,38239.0,41641.0,42251.0,43172.0,115
1757846.8381,5919803.5677,02 - Auckland,16,0,1.55999994277954,SH16 Grafton Rd Off Ramp to SH1 Off Ramp WB,Inc,Continuous,ATMS (Dual Loop),348.0,01619001,Regional Continuous,7.6,20949.0,20526.0,23288.0,24120.0,24040.0,116
1757432.1072,5919190.7778,02 - Auckland,16,0,2.5,SH16 Wellesley St On Ramp to Northern Off Ramp WB - Virtual,Inc,Virtual,Virtual,,01619002,Virtual,7.6,20017.0,20118.0,21645.0,22548.0,23222.0,117
1756070.3013,5918652.0775,02 - Auckland,16,0,3.79999995231628,SH16 Northern / Hobson On Ramp to Newton Rd On Ramp WB - Virtual,Inc,Virtual,Virtual,,01619004,Virtual,3.6,54641.0,55173.0,60851.0,62766.0,64153.0,118
1755568.1139,5918269.0995,02 - Auckland,16,0,9.19999980926514,SH16 Great Nth Rd On Ramp to Rosebank Rd Off Ramp WB - Virtual,Inc,Virtual,Virtual,,01619008,Virtual,4.1,55663.0,57231.0,62637.0,65444.0,67209.0,119
1757641.4586,5919504.1759,02 - Auckland,16,0,1.29999995231628,SH16 Alten Rd to Grafton Rd On Ramp EB - Virtual,Dec,Virtual,Virtual,,01620001,Virtual,,18876.0,18615.0,20275.0,21376.0,21432.0,120
1757553.5484,5919463.0017,02 - Auckland,16,0,2.00999999046326,SH16 SH1 On Ramp to Wellesley St Off Ramp EB,Dec,Continuous,ATMS (Dual Loop),126.0,01620002,Regional Continuous,3.8,11550.0,11881.0,12704.0,13651.0,13554.0,121
1756493.1868,5919187.885,02 - Auckland,16,0,3.0,SH16 Northern On Ramp to SH1 Off Ramp EB - Virtual,Dec,Virtual,Virtual,,01620003,Virtual,9.4,13263.0,13980.0,14709.0,15371.0,14729.0,122
1756302.6648,5918958.52,02 - Auckland,16,0,3.5,SH16 SH1 Off Ramp to Northern / Nelson St Off Ramp EB - Virtual,Dec,Virtual,Virtual,,01620004,Virtual,4.3,29422.0,30418.0,36280.0,36840.0,36142.0,123
1755602.0264,5918311.1641,02 - Auckland,16,0,5.0,SH16 Newton Rd Off Ramp to St Lukes Rd On Ramp EB - Virtual,Dec,Virtual,Virtual,,01620005,Virtual,4.3,62722.0,63241.0,70289.0,71032.0,73023.0,124
1754927.1271,5918289.8093,02 - Auckland,16,0,6.05999994277954,SH16 St Lukes Rd Interchange EB,Dec,Continuous,ATMS (Dual Loop),366.0,01620006,Regional Continuous,4.3,49826.0,50394.0,56415.0,57739.0,59415.0,125
1752568.8509,5918038.0974,02 - Auckland,16,0,7.0,SH16 St Lukes Rd Off Ramp to Great Nth Rd On Ramp EB - Virtual,Dec,Virtual,Virtual,,01620007,Virtual,3.7,58216.0,58611.0,65486.0,67203.0,69207.0,126
1751855.1054,5917946.675,02 - Auckland,16,0,8.57999992370605,SH16 Great Nth Rd Interchange EB,Dec,Continuous,ATMS (Dual Loop),366.0,01620008,Regional Continuous,4.4,30296.0,30654.0,33849.0,34225.0,35383.0,127
1748907.4774,5918418.7116,02 - Auckland,16,7,1.82000005245209,SH16 Patiki Rd Off Ramp to Rosebank Rd On Ramp EB,Dec,Continuous,ATMS (Dual Loop),351.0,01620009,Regional Continuous,3.9,49954.0,51245.0,56704.0,59899.0,61368.0,128
1748170.9734,5919211.1401,02 - Auckland,16,7,3.20000004768372,SH16 Patiki Rd Off Ramp to Te Atatu Peninsula On Ramp EB - Virtual,Dec,Virtual,Virtual,,01620010,Virtual,3.7,56806.0,58514.0,64507.0,67692.0,69306.0,129
1747476.3051,5919585.699,02 - Auckland,16,7,4.01999998092651,SH16 Te Atatu Sth On Ramp to Te Atatu Peninsula On Ramp EB,Dec,Continuous,ATMS (Dual Loop),361.0,01620011,Regional Continuous,3.7,50563.0,52133.0,57719.0,60351.0,61961.0,130
1746394.3621,5920122.4564,02 - Auckland,16,7,5.19999980926514,SH16 Te Atatu Rd Off Ramp to Lincoln Rd On Ramp EB - Virtual,Dec,Virtual,Virtual,,01620012,Virtual,3.7,46460.0,47901.0,53731.0,56715.0,58169.0,131
1745700.5341,5920579.001,02 - Auckland,16,7,6.1399998664856,SH16 Lincoln Rd Interchange EB,Dec,Continuous,ATMS (Dual Loop),,01620013,Regional Continuous,7.9,29705.0,30968.0,35026.0,38400.0,39600.0,132
1744742.9956,5921406.9609,02 - Auckland,16,7,7.30000019073486,SH16 Lincoln Rd Off Ramp to Royal Rd On Ramp EB - Virtual,Dec,Virtual,Virtual,,01620014,Virtual,7.9,40519.0,42291.0,47616.0,49843.0,52705.0,133
1744416.7378,5922548.1439,02 - Auckland,16,7,9.15999984741211,SH16 Royal Rd On Ramp to Hobsonville Rd On Ramp EB,Dec,Continuous,ATMS (Dual Loop),361.0,01620016,Regional Continuous,2.9,32331.0,33738.0,38213.0,40252.0,42297.0,134
1744026.8766,5923989.1505,02 - Auckland,16,7,10.0,SH16 Hobsonville Rd On Ramp to SH18 On Ramp EB,Dec,Continuous,SCATS,357.0,01620017,Regional Continuous,4.6,24921.0,25567.0,28015.0,29629.0,31310.0,135
1743537.7398,5925077.0003,02 - Auckland,16,7,11.1999998092651,SH16 SH18 On Ramp to Brigham Creek Rd Roundabout EB,Dec,Continuous,ATMS (Dual Loop),364.0,01620018,Regional Continuous,4.1,10341.0,10808.0,11814.0,11962.0,12384.0,136
1752196.9232,5918020.353,02 - Auckland,16,0,8.0,SH16 Southwestern On Ramp to Great Nth Rd On Ramp EB - Virtual,Dec,Virtual,Virtual,,01627008,Virtual,4.4,42232.0,42772.0,46668.0,46447.0,48575.0,137
1757857.8716,5919786.5913,02 - Auckland,16,0,1.54999995231628,SH16 Grafton Rd On Ramp to SH1 On Ramp EB,Dec,Continuous,ATMS (Dual Loop),348.0,01629001,Regional Continuous,9.4,16961.0,16848.0,18502.0,19287.0,19330.0,138
1757553.5464,5919464.0016,02 - Auckland,16,0,2.40000009536743,SH16 Wellesley St Off Ramp to Northern On Ramp EB - Virtual,Dec,Virtual,Virtual,,01629002,Virtual,9.4,19493.0,20278.0,22507.0,23728.0,23394.0,139
1756033.2561,5918676.0009,02 - Auckland,16,0,3.79999995231628,SH16 Northern / Nelson Off Ramp to Newton Rd Off Ramp EB - Virtual,Dec,Virtual,Virtual,,01629004,Virtual,4.3,53702.0,54431.0,60487.0,62649.0,62649.0,140
1755568.1139,5918269.0995,02 - Auckland,16,0,9.19999980926514,SH16 Great Nth Rd Off Ramp to Rosebank Rd On Ramp EB - Virtual,Dec,Virtual,Virtual,,01629008,Virtual,3.7,56042.0,57459.0,62997.0,66363.0,67646.0,141
1747133.0677,5919724.9919,02 - Auckland,16,7,4.3600001335144,SH16 Te Atatu Sth On Ramp to Te Atatu Rd Off Ramp EB - Virtual,Dec,Virtual,Virtual,,01629011,Virtual,3.7,38329.0,39711.0,44378.0,46651.0,48089.0,142
1757619.5896,5919440.1367,02 - Auckland,16,0,2.08999991416931,SH16 Wellesley St On Ramp WB,Ramp,Continuous,ATMS (Dual Loop),171.0,01630002,Regional Continuous,2.5,6762.0,6537.0,6581.0,6813.0,7619.0,143
1756659.9004,5919323.2101,02 - Auckland,16,0,3.17000007629395,SH16 SH1 On Ramp WB - Virtual (Link 01N40428) ,Ramp,Non-Continuous,Dual Loop,,01630003,Regional Non-Continuous,3.5,17865.0,18247.0,20235.0,19869.0,20127.0,144
1756336.7163,5918931.5908,02 - Auckland,16,0,3.50999999046326,SH16 Hobson St On Ramp WB ,Ramp,Virtual,Single Loop,,01630004,Virtual,,12793.0,10747.0,11592.0,13553.0,14433.0,145
1753577.2544,5918287.0975,02 - Auckland,16,0,6.57999992370605,SH16 St Lukes Rd On Ramp WB,Ramp,Continuous,Dual Loop,363.0,01630006,Regional Continuous,2.2,9455.0,9670.0,10636.0,10832.0,11490.0,146
1751565.1561,5917936.0948,02 - Auckland,16,0,8.67000007629395,SH16 Great Nth Rd On Ramp WB,Ramp,Continuous,ATMS (Dual Loop),363.0,01630008,Regional Continuous,3.7,7242.0,7368.0,7872.0,8169.0,7920.0,147
1748496.8187,5918770.8466,02 - Auckland,16,7,2.6800000667572,SH16 Patiki Rd On Ramp WB,Ramp,Continuous,ATMS (Dual Loop),366.0,01630010,Regional Continuous,6.6,7366.0,7524.0,8111.0,8555.0,8519.0,148
1747132.122,5919697.9934,02 - Auckland,16,7,4.3899998664856,SH16 Te Atatu Rd On Ramp WB,Ramp,Continuous,Dual Loop,366.0,01630011,Regional Continuous,3.4,8882.0,9343.0,9888.0,10392.0,10434.0,149
1745364.1314,5920801.2943,02 - Auckland,16,7,6.42000007629395,SH16 Lincoln Rd On Ramp WB,Ramp,Continuous,Dual Loop,,01630013,Regional Continuous,2.6,10365.0,10840.0,11895.0,11578.0,13212.0,150
1757078.2268,5919145.0678,02 - Auckland,16,0,3.50999999046326,SH16 Northern On Ramp WB  (Link 01N68427),Ramp,Virtual,Single Loop,,01635004,Virtual,3.6,,,,,15119.0,151
1756370.278,5919147.6406,02 - Auckland,16,0,3.50999999046326,SH16 Northern / Hobson On Ramp WB,Ramp,Continuous,SCATS,160.0,01636004,Regional Continuous,2.4,24019.0,24077.0,26894.0,28778.0,29552.0,152
1756080.3105,5918647.098,02 - Auckland,16,0,3.90000009536743,SH16 Newton Rd On Ramp WB ,Ramp,Non-Continuous,Dual Loop,44.0,01639004,Regional Non-Continuous,1.7,9100.0,9222.0,10366.0,10400.0,10456.0,153
1751400.0755,5917984.7586,02 - Auckland,16,0,8.88000011444092,SH16 Southwestern On Ramp WB (Link),Ramp,Continuous,ATMS (Dual Loop),363.0,01639008,Regional Continuous,6.2,18369.0,18992.0,20996.0,23193.0,24037.0,154
1757553.5464,5919464.0016,02 - Auckland,16,0,2.02999997138977,SH16 Wellesley St Off Ramp EB,Ramp,Continuous,ATMS (Dual Loop),,01640002,Regional Continuous,1.7,7760.0,8397.0,9803.0,10077.0,9840.0,155
1756515.848,5919354.917,02 - Auckland,16,0,3.27999997138977,SH16 SH1 Off Ramp EB - Virtual (Link 01N30428) ,Ramp,Non-Continuous,Dual Loop,,01640003,Regional Non-Continuous,4.6,16159.0,16438.0,21571.0,21469.0,21413.0,156
1756527.7824,5919386.9385,02 - Auckland,16,0,3.55999994277954,SH16 Nelson St Off Ramp EB ,Ramp,Virtual,SCATS,,01640004,Virtual,4.0,12099.0,11534.0,9798.0,10656.0,11148.0,157
1753951.1821,5918305.8468,02 - Auckland,16,0,6.21000003814697,SH16 St Lukes Rd Off Ramp EB,Ramp,Continuous,ATMS (Dual Loop),357.0,01640006,Regional Continuous,2.0,8172.0,8217.0,9071.0,9464.0,9791.0,158
1751304.9894,5918032.5629,02 - Auckland,16,0,8.93000030517578,SH16 Great Nth Rd Off Ramp EB,Ramp,Continuous,ATMS (Dual Loop),363.0,01640008,Regional Continuous,4.5,7843.0,8249.0,8320.0,8745.0,8094.0,159
1748397.301,5919034.6156,02 - Auckland,16,7,2.91000008583069,SH16 Patiki Rd Off Ramp EB,Ramp,Continuous,ATMS (Dual Loop),366.0,01640010,Regional Continuous,5.9,6852.0,7269.0,7803.0,7793.0,7938.0,160
1747168.9324,5919790.0558,02 - Auckland,16,7,4.40999984741211,SH16 Te Atatu Rd Off Ramp EB,Ramp,Continuous,Dual Loop,366.0,01640011,Regional Continuous,3.8,8131.0,8190.0,9353.0,10064.0,10080.0,161
1745503.2129,5920751.5809,02 - Auckland,16,7,6.28000020980835,SH16 Lincoln Rd Off Ramp EB,Ramp,Continuous,Dual Loop,366.0,01640013,Regional Continuous,3.6,10814.0,11323.0,12590.0,11443.0,13105.0,162
1756520.7729,5919391.9239,02 - Auckland,16,0,3.55999994277954,SH16 Northern Off Ramp EB,Ramp,Virtual,SCATS,,01645004,Virtual,4.0,12181.0,12479.0,14409.0,15153.0,15359.0,163
1756321.2519,5919162.5406,02 - Auckland,16,0,3.55999994277954,SH16 Northern / Nelson Off Ramp EB,Ramp,Continuous,SCATS,,01646004,Regional Continuous,5.8,24280.0,24013.0,24207.0,25809.0,26507.0,164
1756064.1991,5918703.061,02 - Auckland,16,0,3.91000008583069,SH16 Newton Rd Off Ramp EB ,Ramp,Non-Continuous,Dual Loop,72.0,01649004,Regional Non-Continuous,1.9,9020.0,8810.0,9802.0,8383.0,10374.0,165
1751424.9645,5918038.8029,02 - Auckland,16,0,8.93000030517578,SH16 Southwestern Off Ramp EB (Link),Ramp,Continuous,ATMS (Dual Loop),363.0,01649008,Regional Continuous,6.3,17904.0,18556.0,20827.0,23393.0,24169.0,166
1757849.8217,5919811.5731,02 - Auckland,16,0,1.54999995231628,SH16 Grafton Rd On Ramp EB,Ramp,Continuous,ATMS (Dual Loop),348.0,01650001,Regional Continuous,6.0,1915.0,1767.0,1773.0,2089.0,2102.0,167
1757704.7827,5919836.2782,02 - Auckland,16,0,1.79999995231628,SH16 SH1 On Ramp EB (Link 01N46429),Ramp,Continuous,ATMS (Dual Loop),,01650002,Regional Continuous,9.4,5227.0,4967.0,5798.0,5636.0,5777.0,168
1754329.0256,5918366.6004,02 - Auckland,16,0,5.78000020980835,SH16 St Lukes Rd On Ramp EB,Ramp,Continuous,ATMS (Dual Loop),366.0,01650006,Regional Continuous,1.7,12678.0,12847.0,13874.0,13293.0,13608.0,169
1751855.1054,5917946.675,02 - Auckland,16,0,8.35999965667725,SH16 Great Nth Rd On Ramp EB,Ramp,Continuous,ATMS (Dual Loop),366.0,01650008,Regional Continuous,7.2,11936.0,12118.0,12819.0,12222.0,13192.0,170
1749460.0317,5918110.8547,02 - Auckland,16,7,1.45000004768372,SH16 Rosebank Rd On Ramp EB,Ramp,Continuous,ATMS (Dual Loop),351.0,01650009,Regional Continuous,10.8,6088.0,6214.0,6293.0,6464.0,6278.0,171
1747231.0993,5919703.1916,02 - Auckland,16,7,4.26000022888184,SH16 Te Atatu Sth On Ramp EB,Ramp,Continuous,Dual Loop,357.0,01650011,Regional Continuous,3.4,12234.0,12421.0,13341.0,13700.0,13872.0,172
1745700.5341,5920579.001,02 - Auckland,16,7,6.03999996185303,SH16 Lincoln Rd On Ramp EB,Ramp,Continuous,ATMS (Dual Loop),,01650013,Regional Continuous,5.8,16755.0,16933.0,18705.0,18315.0,18569.0,173
1744454.2071,5922313.2525,02 - Auckland,16,7,8.28999996185303,SH16 Royal Rd On Ramp EB,Ramp,Continuous,Dual Loop,,01650015,Regional Continuous,1.5,8188.0,8553.0,9403.0,9591.0,10408.0,174
1744156.7367,5923555.4755,02 - Auckland,16,7,9.55000019073486,SH16 Hobsonville Rd On Ramp EB,Ramp,Continuous,SCATS,274.0,01650017,Regional Continuous,5.8,7410.0,8171.0,10198.0,10544.0,10987.0,175
1743937.7683,5924541.8902,02 - Auckland,16,7,10.3599996566772,SH16 SH18 On Ramp EB - Virtual (Link 01810014),Ramp,Continuous,ATMS (Dual Loop),,01650018,Regional Continuous,3.5,14580.0,14759.0,16201.0,17746.0,18926.0,176
1756370.278,5919147.6406,02 - Auckland,16,0,2.86999988555908,SH16 Northern On Ramp EB - Virtual (Link 01N67427),Ramp,Non-Continuous,SCATS,,01659002,Regional Non-Continuous,9.4,6230.0,6298.0,7798.0,8357.0,8665.0,177
1751823.6241,5917689.6381,02 - Auckland,16,0,7.94000005722046,SH16 Southwestern On Ramp EB (Link),Ramp,Continuous,ATMS (Dual Loop),293.0,01659008,Regional Continuous,4.3,15984.0,15839.0,18818.0,20756.0,20632.0,178
1747448.2745,5919602.6405,02 - Auckland,16,7,4.01000022888184,SH16 Te Atatu Peninsula On Ramp EB,Ramp,Continuous,ATMS (Dual Loop),366.0,01659011,Regional Continuous,9.9,6243.0,6381.0,6788.0,7341.0,7345.0,179
1758026.6683,5919880.9251,02 - Auckland,16,0,1.42999994754791,SH16 Grafton Rd Off Ramp WB,Ramp,Continuous,Dual Loop,366.0,01660001,Regional Continuous,2.3,4129.0,3700.0,4000.0,4067.0,4510.0,180
1757655.1141,5919674.1904,02 - Auckland,16,0,1.96000003814697,SH16 SH1 Off Ramp WB (Link 01N36429),Ramp,Continuous,ATMS (Dual Loop),,01660002,Regional Continuous,11.7,7694.0,6945.0,8224.0,8385.0,8437.0,181
1754100.2462,5918267.1499,02 - Auckland,16,0,6.03999996185303,SH16 St Lukes Rd Off Ramp WB,Ramp,Continuous,ATMS (Dual Loop),363.0,01660006,Regional Continuous,1.3,13329.0,13399.0,14690.0,14748.0,15294.0,182
1751565.1561,5917936.0948,02 - Auckland,16,0,7.98000001907349,SH16 Great Nth Rd Off Ramp WB,Ramp,Continuous,ATMS (Dual Loop),344.0,01660008,Regional Continuous,1.1,15641.0,15995.0,17136.0,17152.0,17388.0,183
1749366.0447,5918109.6665,02 - Auckland,16,7,1.53999996185303,SH16 Rosebank Rd Off Ramp WB,Ramp,Continuous,ATMS (Dual Loop),351.0,01660009,Regional Continuous,10.0,6071.0,6119.0,6556.0,6482.0,6320.0,184
1747449.3648,5919557.6483,02 - Auckland,16,7,4.01000022888184,SH16 Te Atatu Rd Off Ramp WB,Ramp,Continuous,ATMS (Dual Loop),366.0,01660011,Regional Continuous,9.0,19067.0,19488.0,20631.0,21956.0,21820.0,185
1745697.5566,5920567.9965,02 - Auckland,16,7,6.01999998092651,SH16 Lincoln Rd Off Ramp WB,Ramp,Continuous,ATMS (Dual Loop),349.0,01660013,Regional Continuous,9.0,16846.0,16922.0,17885.0,16991.0,18466.0,186
1744413.1665,5922336.1664,02 - Auckland,16,7,8.3100004196167,SH16 Royal Rd Off Ramp WB,Ramp,Continuous,ATMS (Dual Loop),,01660015,Regional Continuous,2.9,7910.0,8516.0,9325.0,10222.0,10390.0,187
1744130.7669,5923542.4248,02 - Auckland,16,7,9.56999969482422,SH16 Hobsonville Rd / SH18 Off Ramp WB (Exit 19A-B) - Virtual,Ramp,Virtual,Virtual,,01660017,Virtual,,22903.0,24016.0,27442.0,29604.0,31351.0,188
1744070.8418,5924003.2375,02 - Auckland,16,7,9.56999969482422,SH16 SH18 Off Ramp WB (Exit 19B)  - Virtual (Link 01820014),Ramp,Continuous,SCATS,,01660018,Regional Continuous,3.5,14093.0,14508.0,15579.0,16765.0,17965.0,189
1756593.5309,5920004.0205,02 - Auckland,16,0,2.95000004768372,SH16 Northern Link NB (Link 01N59427),Ramp,Virtual,Virtual,,01668002,Virtual,,19173.0,19748.0,22332.0,23582.0,24107.0,190
1756844.7194,5919405.5761,02 - Auckland,16,0,2.95000004768372,SH16 Northern Off Ramp WB,Ramp,Non-Continuous,SCATS,,01669002,Regional Non-Continuous,7.6,7260.0,7269.0,7923.0,8429.0,8748.0,191
1751873.5426,5917727.7342,02 - Auckland,16,0,8.14000034332275,SH16 Southwestern Off Ramp WB (Link),Ramp,Continuous,ATMS (Dual Loop),357.0,01669008,Regional Continuous,4.5,14173.0,13801.0,16258.0,18016.0,18164.0,192
1744043.2714,5923793.2118,02 - Auckland,16,7,9.56999969482422,SH16 Hobsonville Rd Off Ramp WB (Exit 19A),Ramp,Continuous,SCATS,360.0,01669017,Regional Continuous,3.5,8810.0,9508.0,11863.0,12839.0,13386.0,193
1752625.2399,5931090.8414,02 - Auckland,18,0,2.08999991416931,SH18 Albany Hwy Interchange WB,Inc,Continuous,ATMS (Dual Loop),349.0,01810002,Regional Continuous,3.5,13980.0,12748.0,14017.0,19757.0,21717.0,194
1751256.8412,5929907.1534,02 - Auckland,18,0,3.5,SH18 Albany Hwy On Ramp to Greenhithe Off Ramp WB - Virtual,Inc,Virtual,Virtual,,01810003,Virtual,3.2,25927.0,25853.0,29076.0,32637.0,33807.0,195
1750625.8345,5929460.9068,02 - Auckland,18,0,4.59999990463257,SH18 Greenhithe Rd Off Ramp to Tauhinu Rd On Ramp WB,Inc,Continuous,ATMS (Dual Loop),348.0,01810005,Regional Continuous,3.7,22863.0,23016.0,25489.0,28545.0,29857.0,196
1748337.1125,5927514.4497,02 - Auckland,18,7,0.779999971389771,SH18 Upper Harbour Bridge WB,Inc,Continuous,ATMS (Dual Loop),362.0,01810007,Regional Continuous,3.5,25789.0,26123.0,28915.0,31894.0,33366.0,197
1747186.9696,5926679.2068,02 - Auckland,18,7,2.20000004768372,SH18 Squadron Dr Off Ramp to Brigham Creek Rd Off Ramp WB,Inc,Continuous,SCATS,361.0,01810009,Regional Continuous,3.5,21455.0,21268.0,23259.0,25819.0,27026.0,198
1746075.4733,5926015.0289,02 - Auckland,18,7,3.5,SH18 Brigham Creek Rd Interchange WB,Inc,Continuous,SCATS,348.0,01810010,Regional Continuous,3.5,16717.0,16548.0,18324.0,20511.0,21881.0,199
1745221.6428,5925498.3621,02 - Auckland,18,7,4.5,SH18 Brigham Creek Rd On Ramp to Trig Rd Off Ramp WB,Inc,Continuous,SCATS,348.0,01810011,Regional Continuous,3.5,22098.0,22097.0,24934.0,27651.0,29390.0,200
1744539.5792,5925085.0339,02 - Auckland,18,7,5.30000019073486,SH18 Trig Rd Off Ramp to Hobsonville Rd Off Ramp WB,Inc,Continuous,ATMS (Dual Loop),357.0,01810012,Regional Continuous,2.5,19818.0,20166.0,22805.0,25858.0,27168.0,201
1743941.4045,5924720.8717,02 - Auckland,18,7,5.32000017166138,SH18 Northwestern Link WB (Link 01650018),Inc,Continuous,ATMS (Dual Loop),364.0,01810014,Regional Continuous,3.2,14580.0,14759.0,16201.0,17746.0,18926.0,202
1752624.2566,5931082.8402,02 - Auckland,18,0,1.64999997615814,SH18 West of Unsworth Dr WB,Inc,Continuous,ATMS (Dual Loop),366.0,01819001,Regional Continuous,3.2,16545.0,15113.0,16302.0,24169.0,26511.0,203
1752614.2123,5931104.817,02 - Auckland,18,0,1.64999997615814,SH18 West of Paul Mathews Rd EB ,Dec,Continuous,ATMS (Dual Loop),366.0,01820001,Regional Continuous,3.4,17386.0,15869.0,16748.0,22451.0,25123.0,204
1752614.2123,5931104.817,02 - Auckland,18,0,2.08999991416931,SH18 Albany Hwy Interchange EB,Dec,Continuous,ATMS (Dual Loop),349.0,01820002,Regional Continuous,3.4,14312.0,13732.0,14206.0,18260.0,20408.0,205
1751256.8412,5929907.1534,02 - Auckland,18,0,3.5,SH18 Albany Hwy Off Ramp to Greenhithe Rd On Ramp EB - Virtual,Dec,Virtual,Virtual,,01820003,Virtual,3.4,25723.0,25437.0,28045.0,31190.0,32989.0,206
1750549.9941,5929387.7595,02 - Auckland,18,0,4.59999990463257,SH18 Greenhithe Rd On Ramp to Tauhinu Rd Off Ramp EB,Dec,Continuous,ATMS (Dual Loop),348.0,01820005,Regional Continuous,3.5,22317.0,22412.0,24669.0,27350.0,28918.0,207
1748326.073,5927534.4246,02 - Auckland,18,7,0.759999990463257,SH18 Upper Harbour Bridge EB,Dec,Continuous,ATMS (Dual Loop),362.0,01820007,Regional Continuous,3.5,25279.0,25521.0,27996.0,30808.0,32241.0,208
1747178.9359,5926696.1882,02 - Auckland,18,7,2.20000004768372,SH18 Squadron Dr On Ramp to Brigham Creek Rd On Ramp EB,Dec,Continuous,SCATS,361.0,01820009,Regional Continuous,3.5,21121.0,21169.0,23017.0,25466.0,26715.0,209
1746066.444,5926030.0085,02 - Auckland,18,7,3.5,SH18 Brigham Creek Rd Interchange EB,Dec,Continuous,SCATS,353.0,01820010,Regional Continuous,3.5,15918.0,15968.0,17362.0,19372.0,20656.0,210
1745212.6136,5925513.3417,02 - Auckland,18,7,4.5,SH18 Brigham Creek Rd Off Ramp to Trig Rd On Ramp EB,Dec,Continuous,SCATS,329.0,01820011,Regional Continuous,3.5,21051.0,21674.0,23988.0,26158.0,27872.0,211
1744530.55,5925100.0134,02 - Auckland,18,7,5.30000019073486,SH18 Trig Rd On Ramp to Hobsonville Rd On Ramp EB,Dec,Continuous,ATMS (Dual Loop),357.0,01820012,Regional Continuous,2.5,19394.0,20016.0,22146.0,24355.0,25848.0,212
1744070.8418,5924003.2375,02 - Auckland,18,7,5.32000017166138,SH18 Northwestern Link EB (Link 01660018),Dec,Continuous,SCATS,360.0,01820014,Regional Continuous,3.5,14093.0,14508.0,15579.0,16765.0,17965.0,213
1751814.9599,5930303.2581,02 - Auckland,18,0,2.8199999332428,SH18 Albany Hwy On Ramp WB,Ramp,Non-Continuous,Dual Loop,72.0,01830002,Regional Non-Continuous,3.9,11947.0,13105.0,15059.0,12880.0,12090.0,214
1749550.1166,5927926.8824,02 - Auckland,18,0,6.19999980926514,SH18 Tauhinu Rd On Ramp WB,Ramp,Non-Continuous,Dual Loop,72.0,01830006,Regional Non-Continuous,2.8,2926.0,3107.0,3426.0,3349.0,3509.0,215
